Landskode	Stadnamn nynorsk	Stadnamn bokmål	Stadnamn engelsk	Geonames-ID	Stadtype nynorsk	Stadtype bokmål	Stadtype engelsk	Landsnamn nynorsk	Landsnamn bokmål	Landsnamn engelsk	Folketal	Lat	Lon	Høgd over havet	Lenke til county	Lenke til engelsk-XML
JP	Yokote	Yokote	Yokote	2110506	by	by	city	Japan	Japan	Japan	39178	39.30000	140.56667	100	Akita	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=39.30000&lon=140.56667
JP	Ōmagari	Ōmagari	Ōmagari	2111435	by	by	city	Japan	Japan	Japan	38805	39.45000	140.48333	28	Akita	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=39.45000&lon=140.48333
JP	Akita-shi	Akita-shi	Akita-shi	2113719	regionshovudstad	regionshovedstad	regional capital	Japan	Japan	Japan	325837	39.71806	140.10333	14	Akita	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=39.71806&lon=140.10333
JP	Akita-shi	Akita-shi	Akita-shi	2113719	regionshovudstad	regionshovedstad	regional capital	Japan	Japan	Japan	325837	39.71806	140.10333	14	Akita	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=39.71806&lon=140.10333
JP	Aomori-shi	Aomori-shi	Aomori	2130658	regionshovudstad	regionshovedstad	regional capital	Japan	Japan	Japan	298394	40.82444	140.74000	3	Aomori	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=40.82444&lon=140.74000
JP	Hachinohe	Hachinohe	Hachinohe	2130203	by	by	city	Japan	Japan	Japan	239046	40.50000	141.50000	20	Aomori	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=40.50000&lon=141.50000
JP	Hirosaki	Hirosaki	Hirosaki	2130057	by	by	city	Japan	Japan	Japan	174972	40.59306	140.47250	38	Aomori	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=40.59306&lon=140.47250
JP	Mutsu	Mutsu	Mutsu	2127878	by	by	city	Japan	Japan	Japan	49220	41.28944	141.21694	6	Aomori	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=41.28944&lon=141.21694
JP	Goshogawara	Goshogawara	Goshogawara	2131612	by	by	city	Japan	Japan	Japan	49110	40.80444	140.44139	5	Aomori	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=40.80444&lon=140.44139
JP	Chiba-shi	Chiba-shi	Chiba	2113015	regionshovudstad	regionshovedstad	regional capital	Japan	Japan	Japan	919729	35.60472	140.12333	5	Chiba	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.60472&lon=140.12333
JP	Funabashi	Funabashi	Funabashi	1863905	by	by	city	Japan	Japan	Japan	560743	35.69306	139.98333	7	Chiba	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.69306&lon=139.98333
JP	Matsudo	Matsudo	Matsudo	1857553	by	by	city	Japan	Japan	Japan	470277	35.78333	139.90000	20	Chiba	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.78333&lon=139.90000
JP	Ichikawa	Ichikawa	Ichikawa	1861968	by	by	city	Japan	Japan	Japan	458240	35.71972	139.92472	14	Chiba	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.71972&lon=139.92472
JP	Kashiwa	Kashiwa	Kashiwa	1859924	by	by	city	Japan	Japan	Japan	340221	35.85444	139.96889	20	Chiba	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.85444&lon=139.96889
JP	Matsuyama-shi	Matsuyama-shi	Matsuyama	1926099	regionshovudstad	regionshovedstad	regional capital	Japan	Japan	Japan	443322	33.83916	132.76574	44	Ehime	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.83916&lon=132.76574
JP	Imabari-shi	Imabari-shi	Imabari	1926135	administrativ inndeling	administrativ inndeling	administrative division	Japan	Japan	Japan	115355	34.06667	132.99791	19	Ehime	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.06667&lon=132.99791
JP	Uwajima	Uwajima	Uwajima	1926020	by	by	city	Japan	Japan	Japan	58971	33.22375	132.56001	17	Ehime	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.22375&lon=132.56001
JP	Saijō	Saijō	Saijō	1926054	by	by	city	Japan	Japan	Japan	58823	33.91667	133.18333	8	Ehime	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.91667&lon=133.18333
JP	Ōzu	Ōzu	Ōzu	1926055	by	by	city	Japan	Japan	Japan	38833	33.50000	132.55000	133	Ehime	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.50000&lon=132.55000
JP	Fukui-shi	Fukui-shi	Fukui-shi	1863985	regionshovudstad	regionshovedstad	regional capital	Japan	Japan	Japan	248707	36.06443	136.22257	17	Fukui	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=36.06443&lon=136.22257
JP	Takefu	Takefu	Takefu	1850872	by	by	city	Japan	Japan	Japan	75753	35.90393	136.16687	78	Fukui	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.90393&lon=136.16687
JP	Tsuruga	Tsuruga	Tsuruga	1849592	by	by	city	Japan	Japan	Japan	68482	35.64547	136.05580	24	Fukui	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.64547&lon=136.05580
JP	Sabae	Sabae	Sabae	1853338	by	by	city	Japan	Japan	Japan	66291	35.94647	136.18498	73	Fukui	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.94647&lon=136.18498
JP	Ono	Ono	Ono	1854022	by	by	city	Japan	Japan	Japan	37469	35.98106	136.48727	187	Fukui	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.98106&lon=136.48727
JP	Fukuoka	Fukuoka	Fukuoka	1863967	regionshovudstad	regionshovedstad	regional capital	Japan	Japan	Japan	1392289	33.60639	130.41806	3	Fukuoka	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.60639&lon=130.41806
JP	Kitakyūshū	Kitakyūshū	Kitakyushu	1859307	by	by	city	Japan	Japan	Japan	997536	33.83333	130.83333	218	Fukuoka	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.83333&lon=130.83333
JP	Kurume	Kurume	Kurume	1858088	by	by	city	Japan	Japan	Japan	238197	33.31667	130.51667	7	Fukuoka	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.31667&lon=130.51667
JP	Ōmuta	Ōmuta	Omuta	1854083	by	by	city	Japan	Japan	Japan	131974	33.03333	130.45000	39	Fukuoka	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.03333&lon=130.45000
JP	Iizuka	Iizuka	Iizuka	1861835	by	by	city	Japan	Japan	Japan	78206	33.63333	130.68333	73	Fukuoka	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.63333&lon=130.68333
JP	Iwaki	Iwaki	Iwaki	2112539	by	by	city	Japan	Japan	Japan	357309	37.05000	140.88333	45	Fukushima	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=37.05000&lon=140.88333
JP	Kōriyama	Kōriyama	Kōriyama	2112141	by	by	city	Japan	Japan	Japan	340560	37.40000	140.38333	242	Fukushima	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=37.40000&lon=140.38333
JP	Fukushima-shi	Fukushima-shi	Fukushima-shi	2112923	regionshovudstad	regionshovedstad	regional capital	Japan	Japan	Japan	294237	37.75000	140.46778	89	Fukushima	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=37.75000&lon=140.46778
JP	Sukagawa	Sukagawa	Sukagawa	2110959	by	by	city	Japan	Japan	Japan	68790	37.28333	140.38333	259	Fukushima	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=37.28333&lon=140.38333
JP	Kitakata	Kitakata	Kitakata	1859319	by	by	city	Japan	Japan	Japan	37140	37.65000	139.86667	208	Fukushima	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=37.65000&lon=139.86667
JP	Gifu-shi	Gifu-shi	Gifu	1863641	regionshovudstad	regionshovedstad	regional capital	Japan	Japan	Japan	397714	35.42291	136.76039	11	Gifu	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.42291&lon=136.76039
JP	Ōgaki	Ōgaki	Ōgaki	1854703	by	by	city	Japan	Japan	Japan	150570	35.35000	136.61667	21	Gifu	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.35000&lon=136.61667
JP	Kakamigahara	Kakamigahara	Kakamigahara	1860735	by	by	city	Japan	Japan	Japan	132241	35.41667	136.86667	82	Gifu	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.41667&lon=136.86667
JP	Tajimi	Tajimi	Tajimi	1851193	by	by	city	Japan	Japan	Japan	107818	35.31667	137.13333	100	Gifu	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.31667&lon=137.13333
JP	Inuyama	Inuyama	Inuyama	1861528	by	by	city	Japan	Japan	Japan	73995	35.37995	136.94295	70	Gifu	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.37995&lon=136.94295
JP	Maebashi	Maebashi	Maebashi	1857843	regionshovudstad	regionshovedstad	regional capital	Japan	Japan	Japan	282711	36.39111	139.06083	102	Gumma	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=36.39111&lon=139.06083
JP	Takasaki	Takasaki	Takasaki	1851002	by	by	city	Japan	Japan	Japan	240857	36.33333	139.01667	91	Gumma	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=36.33333&lon=139.01667
JP	Ōta	Ōta	Ōta	1853677	by	by	city	Japan	Japan	Japan	152104	36.30000	139.36667	52	Gumma	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=36.30000&lon=139.36667
JP	Isesaki	Isesaki	Isesaki	1861436	by	by	city	Japan	Japan	Japan	130692	36.31667	139.20000	62	Gumma	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=36.31667&lon=139.20000
JP	Kiryū	Kiryū	Kiryū	1859405	by	by	city	Japan	Japan	Japan	110219	36.40000	139.33333	103	Gumma	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=36.40000&lon=139.33333
JP	Hiroshima	Hiroshima	Hiroshima	1862415	regionshovudstad	regionshovedstad	regional capital	Japan	Japan	Japan	1143841	34.39627	132.45937	51	Hiroshima	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.39627&lon=132.45937
JP	Fukuyama	Fukuyama	Fukuyama	1863917	by	by	city	Japan	Japan	Japan	383298	34.48333	133.36667	49	Hiroshima	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.48333&lon=133.36667
JP	Kure	Kure	Kure	1858296	by	by	city	Japan	Japan	Japan	196624	34.23333	132.56667	271	Hiroshima	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.23333&lon=132.56667
JP	Onomichi	Onomichi	Onomichi	1853992	by	by	city	Japan	Japan	Japan	90936	34.41667	133.20000	100	Hiroshima	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.41667&lon=133.20000
JP	Mihara	Mihara	Mihara	1857334	by	by	city	Japan	Japan	Japan	80387	34.40000	133.08333	17	Hiroshima	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.40000&lon=133.08333
JP	Sapporo	Sapporo	Sapporo	2128295	regionshovudstad	regionshovedstad	regional capital	Japan	Japan	Japan	1883027	43.06417	141.34694	19	Hokkaido	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=43.06417&lon=141.34694
JP	Asahikawa	Asahikawa	Asahikawa	2130629	by	by	city	Japan	Japan	Japan	356612	43.76778	142.37028	112	Hokkaido	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=43.76778&lon=142.37028
JP	Hakodate	Hakodate	Hakodate	2130188	by	by	city	Japan	Japan	Japan	275730	41.77583	140.73667	9	Hokkaido	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=41.77583&lon=140.73667
JP	Kushiro	Kushiro	Kushiro	2129376	by	by	city	Japan	Japan	Japan	183612	42.97500	144.37472	3	Hokkaido	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=42.97500&lon=144.37472
JP	Tomakomai	Tomakomai	Tomakomai	2127733	by	by	city	Japan	Japan	Japan	174806	42.63694	141.60333	7	Hokkaido	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=42.63694&lon=141.60333
JP	Kobe	Kobe	Kobe	1859171	regionshovudstad	regionshovedstad	regional capital	Japan	Japan	Japan	1528478	34.69130	135.18300	40	Hyogo	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.69130&lon=135.18300
JP	Himeji	Himeji	Himeji	1862627	by	by	city	Japan	Japan	Japan	481493	34.81667	134.70000	22	Hyogo	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.81667&lon=134.70000
JP	Nishinomiya	Nishinomiya	Nishinomiya	1855207	by	by	city	Japan	Japan	Japan	468925	34.71667	135.33333	1	Hyogo	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.71667&lon=135.33333
JP	Amagasaki	Amagasaki	Amagasaki	1865387	by	by	city	Japan	Japan	Japan	442173	34.71667	135.41667	4	Hyogo	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.71667&lon=135.41667
JP	Akashi	Akashi	Akashi	1847966	by	by	city	Japan	Japan	Japan	297279	34.63333	134.98333		Hyogo	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.63333&lon=134.98333
JP	Mito-shi	Mito-shi	Mito-shi	2111901	regionshovudstad	regionshovedstad	regional capital	Japan	Japan	Japan	246538	36.34139	140.44667	31	Ibaraki	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=36.34139&lon=140.44667
JP	Hitachi	Hitachi	Hitachi	2112708	by	by	city	Japan	Japan	Japan	186307	36.60000	140.65000	39	Ibaraki	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=36.60000&lon=140.65000
JP	Tsukuba	Tsukuba	Tsukuba	2110683	by	by	city	Japan	Japan	Japan	175589	36.20000	140.10000	39	Ibaraki	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=36.20000&lon=140.10000
JP	Katsuta	Katsuta	Katsuta	2112312	by	by	city	Japan	Japan	Japan	155968	36.38333	140.53333	21	Ibaraki	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=36.38333&lon=140.53333
JP	Ryūgasaki	Ryūgasaki	Ryūgasaki	2111258	by	by	city	Japan	Japan	Japan	85761	35.90000	140.18333	20	Ibaraki	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.90000&lon=140.18333
JP	Kanazawa-shi	Kanazawa-shi	Kanazawa	1860243	regionshovudstad	regionshovedstad	regional capital	Japan	Japan	Japan	458937	36.59444	136.62556	17	Ishikawa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=36.59444&lon=136.62556
JP	Komatsu	Komatsu	Komatsu	1858910	by	by	city	Japan	Japan	Japan	109045	36.40263	136.45088	23	Ishikawa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=36.40263&lon=136.45088
JP	Matsutō	Matsutō	Matsutō	1857470	by	by	city	Japan	Japan	Japan	68159	36.51667	136.56667	27	Ishikawa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=36.51667&lon=136.56667
JP	Nonoichi	Nonoichi	Nonoichi	1854979	by	by	city	Japan	Japan	Japan	48354	36.53333	136.61667	28	Ishikawa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=36.53333&lon=136.61667
JP	Nanao	Nanao	Nanao	1855670	by	by	city	Japan	Japan	Japan	45309	37.05000	136.96667	2	Ishikawa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=37.05000&lon=136.96667
JP	Morioka-shi	Morioka-shi	Morioka	2111834	regionshovudstad	regionshovedstad	regional capital	Japan	Japan	Japan	295172	39.70361	141.15250	135	Iwate	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=39.70361&lon=141.15250
JP	Kitakami	Kitakami	Kitakami	2112227	by	by	city	Japan	Japan	Japan	93854	39.28333	141.11667	61	Iwate	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=39.28333&lon=141.11667
JP	Hanamaki	Hanamaki	Hanamaki	2112823	by	by	city	Japan	Japan	Japan	73115	39.38333	141.11667	77	Iwate	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=39.38333&lon=141.11667
JP	Ichinoseki	Ichinoseki	Ichinoseki	2112656	by	by	city	Japan	Japan	Japan	62970	38.91667	141.13333	78	Iwate	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=38.91667&lon=141.13333
JP	Mizusawa	Mizusawa	Mizusawa	2111859	by	by	city	Japan	Japan	Japan	61281	39.13333	141.13333	74	Iwate	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=39.13333&lon=141.13333
JP	Takamatsu-shi	Takamatsu-shi	Takamatsu	1851100	regionshovudstad	regionshovedstad	regional capital	Japan	Japan	Japan	334223	34.34028	134.04333	63	Kagawa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.34028&lon=134.04333
JP	Marugame	Marugame	Marugame	1857665	by	by	city	Japan	Japan	Japan	82090	34.28333	133.78333	12	Kagawa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.28333&lon=133.78333
JP	Sakaide	Sakaide	Sakaide	1853190	by	by	city	Japan	Japan	Japan	57090	34.31667	133.85000	25	Kagawa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.31667&lon=133.85000
JP	Kanonji	Kanonji	Kanonji	1860122	by	by	city	Japan	Japan	Japan	44363	34.11667	133.65000	10	Kagawa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.11667&lon=133.65000
JP	Tadotsu	Tadotsu	Tadotsu	1851282	by	by	town	Japan	Japan	Japan	23514	34.27500	133.75000	13	Kagawa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.27500&lon=133.75000
JP	Kagoshima	Kagoshima	Kagoshima	1860827	regionshovudstad	regionshovedstad	regional capital	Japan	Japan	Japan	555352	31.56018	130.55814	12	Kagoshima	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=31.56018&lon=130.55814
JP	Kanoya	Kanoya	Kanoya	1860112	by	by	city	Japan	Japan	Japan	82335	31.38333	130.85000	54	Kagoshima	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=31.38333&lon=130.85000
JP	Sendai	Sendai	Sendai	1852736	by	by	city	Japan	Japan	Japan	73132	31.81667	130.30000	14	Kagoshima	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=31.81667&lon=130.30000
JP	Kokubu	Kokubu	Kokubu	1858972	by	by	city	Japan	Japan	Japan	57896	31.73333	130.76667	48	Kagoshima	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=31.73333&lon=130.76667
JP	Naze	Naze	Naze	1855540	by	by	city	Japan	Japan	Japan	41365	28.36667	129.48333	173	Kagoshima	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=28.36667&lon=129.48333
JP	Yokohama	Yokohama	Yokohama	1848354	regionshovudstad	regionshovedstad	regional capital	Japan	Japan	Japan	3574443	35.44778	139.64250	6	Kanagawa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.44778&lon=139.64250
JP	Kawasaki	Kawasaki	Kawasaki	1859642	by	by	city	Japan	Japan	Japan	1306785	35.52056	139.71722	5	Kanagawa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.52056&lon=139.71722
JP	Sagamihara	Sagamihara	Sagamihara	1853295	by	by	city	Japan	Japan	Japan	648801	35.55306	139.35444	86	Kanagawa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.55306&lon=139.35444
JP	Yokosuka	Yokosuka	Yokosuka	1848313	by	by	city	Japan	Japan	Japan	428992	35.28361	139.66722	14	Kanagawa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.28361&lon=139.66722
JP	Fujisawa	Fujisawa	Fujisawa	1864092	by	by	city	Japan	Japan	Japan	394624	35.34194	139.47000	18	Kanagawa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.34194&lon=139.47000
JP	Kōchi-shi	Kōchi-shi	Kōchi-shi	1859146	regionshovudstad	regionshovedstad	regional capital	Japan	Japan	Japan	335570	33.55972	133.53111	47	Kochi	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.55972&lon=133.53111
JP	Nakamura	Nakamura	Nakamura	1855891	by	by	city	Japan	Japan	Japan	34559	32.98333	132.93333	9	Kochi	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=32.98333&lon=132.93333
JP	Susaki	Susaki	Susaki	1851390	by	by	town	Japan	Japan	Japan	26195	33.36667	133.28333	1	Kochi	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.36667&lon=133.28333
JP	Sukumo	Sukumo	Sukumo	1851462	by	by	town	Japan	Japan	Japan	25784	32.93333	132.73333	89	Kochi	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=32.93333&lon=132.73333
JP	Ino	Ino	Ino	1861584	by	by	town	Japan	Japan	Japan	24123	33.55000	133.43333	33	Kochi	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.55000&lon=133.43333
JP	Kumamoto-shi	Kumamoto-shi	Kumamoto	1858421	regionshovudstad	regionshovedstad	regional capital	Japan	Japan	Japan	680423	32.78972	130.74167	31	Kumamoto	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=32.78972&lon=130.74167
JP	Yatsushiro	Yatsushiro	Yatsushiro	1848445	by	by	city	Japan	Japan	Japan	104341	32.50000	130.60000	22	Kumamoto	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=32.50000&lon=130.60000
JP	Tamana	Tamana	Tamana	1850745	by	by	city	Japan	Japan	Japan	45661	32.91667	130.56667	24	Kumamoto	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=32.91667&lon=130.56667
JP	Hondo	Hondo	Hondo	1862230	by	by	city	Japan	Japan	Japan	40787	32.45000	130.20000	1	Kumamoto	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=32.45000&lon=130.20000
JP	Uto	Uto	Uto	1849069	by	by	city	Japan	Japan	Japan	39234	32.68333	130.66667	56	Kumamoto	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=32.68333&lon=130.66667
JP	Kyoto	Kyoto	Kyoto	1857910	regionshovudstad	regionshovedstad	regional capital	Japan	Japan	Japan	1459640	35.02107	135.75385	86	Kyoto	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.02107&lon=135.75385
JP	Uji	Uji	Uji	1849372	by	by	city	Japan	Japan	Japan	192925	34.88333	135.80000	100	Kyoto	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.88333&lon=135.80000
JP	Kameoka	Kameoka	Kameoka	1860635	by	by	city	Japan	Japan	Japan	97181	35.00000	135.58333	171	Kyoto	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.00000&lon=135.58333
